Time (s),Roll (deg.),Pitch (deg.),Yaw (deg.),Altitude (m),Pressure (Pa),Temeprature (C)
1697045088.4395378,205.125,12.6875,128.625,28.008685804040116,1009.8682225184705,36.26332414150238
1697045088.4977026,211.125,14.125,124.625,27.67106268725936,1009.8277558561548,36.26332414150238
1697045088.560396,216.75,18.6875,114.875,27.755309375640845,1009.8682225184705,36.26332414150238
1697045088.6188514,219.875,24.5,103.625,27.586816853893776,1009.9592542509283,36.25890783732757
1697045088.6768978,219.875,30.25,94.25,27.67106268725936,1009.9086892136994,36.25890783732757
1697045088.7344306,216.125,31.8125,95.3125,27.67106268725936,1009.8783200806165,36.26774044102058
1697045088.792409,212.0,29.25,102.75,27.924440353123128,1009.9491559418432,36.25890783732757
1697045088.850595,208.25,23.0625,114.8125,28.177179270916863,1009.9086892136994,36.25890783732757
1697045088.909298,207.3125,16.625,124.875,28.008685804040116,1009.8783200806165,36.26332414150238
1697045088.9683776,210.125,12.125,131.4375,28.68396407891095,1009.8682225184705,36.26774044102058
1697045089.0267205,216.0625,11.6875,130.8125,27.33345024986891,1009.8783200806165,36.26774044102058
1697045089.0844297,223.75,15.9375,119.625,28.430565524467763,1009.9693525392825,36.26774044102058
1697045089.1428123,228.8125,22.5625,101.8125,28.09293210996808,1009.8682225184705,36.25890783732757
1697045089.2009435,232.4375,28.8125,87.6875,28.346319600998235,1009.8682225184705,36.26774044102058
1697045089.2595701,230.3125,31.8125,86.4375,28.346319600998235,1009.8783200806165,36.25890783732757
1697045089.3181179,222.8125,30.875,95.0625,28.599719392901005,1009.9288850642002,36.26332414150238
1697045089.3761885,215.5,25.4375,107.9375,28.008685804040116,1009.8074828364427,36.26774044102058
1697045089.433904,212.375,19.1875,118.875,28.346319600998235,1009.888417622034,36.27215673588216
1697045089.4917936,213.125,13.1875,127.5625,27.33345024986891,1009.9592542509283,36.26774044102058
1697045089.5537853,217.625,11.25,129.75,28.68396407891095,1009.9794508069042,36.26774044102058
1697045089.612846,224.625,11.8125,128.8125,27.67106268725936,1009.8074828364427,36.26774044102058
1697045089.6712823,230.6875,14.75,347.75,28.008685804040116,1009.9693525392825,36.26332414150238
1697045089.729505,234.125,19.0,354.0625,28.346319600998235,1009.9187871493148,36.26774044102058
1697045089.787061,233.25,22.8125,357.9375,26.574010429468153,1009.9288850642002,36.26774044102058
1697045089.8449202,229.0,23.75,110.125,28.85313148644869,1009.8783200806165,36.27215673588216
1697045089.9034033,221.375,21.6875,117.8125,28.346319600998235,1009.9187871493148,36.26774044102058
1697045089.9628394,214.9375,16.75,125.9375,28.26207453253477,1009.8783200806165,36.26774044102058
1697045090.021283,213.375,12.4375,128.5625,27.33345024986891,1009.8682225184705,36.25890783732757
1697045090.0791936,216.5,12.375,123.625,28.26207453253477,1009.8985151427217,36.276573026087135
1697045090.1373425,224.125,15.75,113.9375,28.26207453253477,1009.8074828364427,36.276573026087135
1697045090.195348,230.6875,19.5625,342.6875,27.840195757217124,1009.9592542509283,36.26774044102058
1697045090.253931,235.375,21.875,351.4375,28.346319600998235,1009.9693525392825,36.25890783732757
1697045090.3124342,234.25,25.6875,356.9375,27.33345024986891,1009.9491559418432,36.26774044102058
1697045090.3710477,228.0625,26.3125,104.5,27.924440353123128,1009.9086126426782,36.26774044102058
1697045090.4292085,219.5625,22.9375,115.25,27.840195757217124,1009.9288850642002,36.276573026087135
1697045090.4871724,214.375,17.0,124.8125,28.68396407891095,1009.8783200806165,36.26774044102058
1697045090.5488544,215.25,11.75,129.9375,28.514812302958106,1009.8074828364427,36.26332414150238
1697045090.6073573,221.125,11.9375,124.3125,28.008685804040116,1009.8783200806165,36.26774044102058
1697045090.6661355,228.4375,16.0625,337.6875,28.26207453253477,1009.888417622034,36.26332414150238
1697045090.7246606,236.0625,22.625,344.6875,28.51547556188728,1009.8985151427217,36.26774044102058
1697045090.7854474,239.9375,25.6875,353.4375,27.840195757217124,1009.888417622034,36.27215673588216
1697045090.8484085,234.0625,29.0,357.125,28.008685804040116,1009.9693525392825,36.26332414150238
1697045090.9088151,223.0625,23.3125,110.0,27.417697320703915,1009.8682225184705,36.25890783732757
1697045091.0066571,218.8125,12.4375,127.3125,27.92380531747611,1009.8480273320005,36.25007521500811
1697045091.1033685,230.75,13.0625,342.375,27.67044366339287,1009.9289592614881,36.25007521500811
1697045091.2007422,243.4375,22.0625,356.6875,27.67044366339287,1009.9997922044219,36.24565889686346
1697045091.2983239,241.875,23.9375,4.1875,28.42992588389796,1009.8177343968716,36.2412425740622
1697045091.3958032,228.6875,17.875,355.8125,27.67044366339287,1009.8783952824931,36.24565889686346
1697045091.4935114,228.0625,11.3125,342.875,26.99525388333658,1009.8278320626357,36.2412425740622
1697045091.589504,238.75,15.375,346.3125,28.514812302958106,1009.8986640855131,36.254491528496146
1697045091.6714158,249.8125,21.9375,0.0625,28.345676157871964,1009.9087624982283,36.24565889686346
1697045091.7688036,247.125,26.5,6.6875,27.67044366339287,1009.9188608902206,36.24565889686346
1697045091.8658266,231.375,21.25,354.875,28.261427286881545,1009.8278320626357,36.25007521500811
1697045091.9631917,228.25,14.875,343.0625,28.42992588389796,1009.9087624982283,36.2412425740622
1697045092.0606694,241.1875,21.0625,349.9375,28.176555642973682,1009.9087624982283,36.25007521500811
1697045092.1578574,255.6875,24.6875,5.875,27.332843434454176,1009.8379297076791,36.2412425740622
1697045092.2562888,249.9375,27.4375,8.5,26.91100348247797,1009.9289592614881,36.2412425740622
1697045092.3538358,232.0,18.25,354.25,26.99525388333658,1009.9289592614881,36.25007521500811
1697045092.4512742,226.75,8.875,342.0,27.586194027465897,1009.9289592614881,36.25007521500811
1697045092.5489078,236.8125,11.1875,348.75,26.91100348247797,1009.8783952824931,36.25007521500811
1697045092.6447256,244.8125,17.5625,4.6875,27.92380531747611,1009.9492277653954,36.254491528496146
1697045092.7326367,238.9375,23.6875,8.1875,27.501945246569576,1009.9390576120294,36.24565889686346
1697045092.8218849,223.1875,19.25,128.375,27.92380531747611,1009.9289592614881,36.25007521500811
1697045092.9192505,216.1875,7.4375,147.375,26.91100348247797,1009.9289592614881,36.25007521500811
1697045093.0165925,224.5625,5.3125,148.8125,28.42992588389796,1009.9289592614881,36.24565889686346
1697045093.1138604,236.3125,12.75,354.4375,27.501945246569576,1009.9188608902206,36.24565889686346
1697045093.211046,239.0,21.75,4.75,26.99525388333658,1009.9289592614881,36.25007521500811
1697045093.308197,227.5,27.375,112.4375,26.91100348247797,1009.9188608902206,36.25007521500811
1697045093.4068844,211.4375,20.9375,130.3125,28.09293210996808,1009.8884932802873,36.25007521500811
1697045093.5050476,207.75,7.8125,149.4375,27.586194027465897,1010.0098913226376,36.254491528496146
1697045093.6054354,212.875,1.75,157.1875,27.839556919048068,1009.8682225184705,36.25007521500811
1697045093.6806436,222.4375,1.375,155.9375,27.417697320703915,1010.0300894968819,36.254491528496146
1697045093.768263,238.125,3.5,339.5625,28.177179270916863,1009.9289592614881,36.254491528496146
1697045093.8659294,259.5625,6.0,341.3125,26.91100348247797,1009.9086892136994,36.25890783732757
1697045093.963396,280.125,6.0,344.75,28.345676157871964,1010.0098913226376,36.25007521500811
1697045094.0606582,301.5,8.3125,352.5,27.586194027465897,1010.0098913226376,36.24565889686346
1697045094.1577365,315.375,10.0625,214.875,26.657675009267777,1009.9289592614881,36.24565889686346
1697045094.2552712,318.125,6.5625,216.9375,27.501945246569576,1009.9289592614881,36.25890783732757
1697045094.3523853,311.3125,3.0,30.6875,28.177179270916863,1010.1009233598976,36.25007521500811
1697045094.4500704,296.875,3.375,38.4375,27.839556919048068,1009.9289592614881,36.25007521500811
1697045094.5475478,278.6875,8.5625,42.3125,27.501945246569576,1010.1110231836001,36.25890783732757
1697045094.6475682,261.5,4.625,41.75,28.008685804040116,1010.0199904201249,36.25890783732757
1697045094.7225864,248.25,11.5625,39.5,26.658257410164786,1009.9491559418432,36.25890783732757
1697045094.816452,239.4375,9.625,35.875,27.417697320703915,1010.0199904201249,36.25890783732757
1697045094.9136417,237.5625,7.875,32.5625,27.417697320703915,1009.9086892136994,36.26332414150238
1697045095.0114305,238.4375,14.0,27.25,27.501945246569576,1009.8783952824931,36.25890783732757
1697045095.1086657,235.375,8.6875,26.0625,27.501945246569576,1009.9289592614881,36.25890783732757
1697045095.2061384,230.9375,7.3125,26.0,27.501945246569576,1009.9795239996184,36.25890783732757
1697045095.3031754,227.4375,5.4375,27.5625,27.839556919048068,1009.8581249355982,36.25007521500811
1697045095.4005249,223.875,-1.75,216.875,26.91100348247797,1009.9491559418432,36.254491528496146
1697045095.4982264,220.75,-5.5625,229.5625,28.09293210996808,1009.8682225184705,36.254491528496146
1697045095.5957568,219.25,-4.0,225.4375,27.33345024986891,1009.8682225184705,36.26774044102058
1697045095.6766598,218.3125,-1.0,217.1875,28.008685804040116,1009.8783200806165,36.26332414150238
1697045095.7753203,216.6875,0.375,212.4375,28.177179270916863,1010.0300894968819,36.25890783732757
1697045095.874713,215.625,-1.5,216.5625,27.586816853893776,1009.9592542509283,36.276573026087135
1697045095.9398737,215.0625,-6.5,232.1875,27.840195757217124,1009.8985151427217,36.27215673588216
1697045095.9979594,214.25,-6.625,231.8125,27.840195757217124,1009.9086126426782,36.276573026087135
1697045096.0555246,213.875,-8.5625,236.875,27.755952016322098,1009.9086126426782,36.276573026087135
1697045096.1138105,213.5625,-7.5625,233.875,28.34699046485342,1009.9895490537925,36.280989311635494
1697045096.172667,213.75,-7.3125,232.125,27.50322592363403,1009.8782415922543,36.28540559252724
1697045096.2317057,214.125,-4.5625,223.8125,28.43123258586978,1009.9288075803908,36.28540559252724
1697045096.2904549,214.4375,-4.375,222.9375,28.684647154292353,1009.9086126426782,36.289821868762374
1697045096.3481476,214.75,-2.5,217.25,27.50322592363403,1009.9288075803908,36.28540559252724
1697045096.4059439,215.0,-1.0,211.6875,27.84086201521489,1009.8883386772806,36.280989311635494
1697045096.4637601,215.125,-1.6875,213.6875,27.671709130428212,1009.9288075803908,36.289821868762374
1697045096.5228906,214.6875,-2.375,214.8125,27.50322592363403,1009.8782415922543,36.276573026087135
1697045096.5846443,214.3125,-2.125,213.875,27.58746709953547,1009.9086126426782,36.280989311635494
1697045096.642861,213.75,-1.25,210.8125,27.84086201521489,1009.8478698070847,36.28540559252724
1697045096.700762,214.3125,-2.8125,215.5625,27.925102808687402,1010.0906835220096,36.289821868762374
1697045096.758434,214.0625,-0.4375,207.9375,28.262749198813605,1009.9288075803908,36.289821868762374
1697045096.8166525,214.6875,-4.5,220.5625,27.84086201521489,1009.8680631680113,36.289821868762374
1697045096.8755448,214.5625,-2.625,214.5,27.58746709953547,1009.9389050181439,36.294238140340894
1697045096.9342008,214.3125,-4.9375,221.375,27.84086201521489,1009.837773095521,36.28540559252724
1697045096.9921634,214.1875,-7.25,228.6875,28.516166242061878,1009.8579664979156,36.28540559252724
1697045097.0508997,214.125,-5.25,221.9375,28.009344457156143,1009.9288075803908,36.289821868762374
1697045097.108894,214.25,-7.75,230.125,27.50322592363403,1009.8883386772806,36.294238140340894
1697045097.167087,214.0625,-2.4375,214.125,27.50322592363403,1009.9288075803908,36.28540559252724
1697045097.2254832,213.4375,-5.1875,221.625,28.178508787760176,1009.9288075803908,36.294238140340894
1697045097.284106,210.8125,-9.6875,235.9375,27.33408448388749,1009.9490024351596,36.294238140340894
1697045097.3424149,208.625,-9.75,234.9375,27.58746709953547,1009.9288075803908,36.289821868762374
1697045097.4003377,207.25,-11.25,239.4375,27.50322592363403,1009.8478698070847,36.294238140340894
1697045097.45787,205.9375,-7.5625,227.125,27.84086201521489,1009.8478698070847,36.28540559252724
1697045097.516031,203.25,-10.375,234.6875,28.178508787760176,1009.9389050181439,36.294238140340894
1697045097.5786862,199.3125,-12.4375,243.1875,27.418985602728814,1010.0097454853612,36.289821868762374
1697045097.6370242,197.0625,-10.875,236.75,28.178508787760176,1010.0097454853612,36.289821868762374
1697045097.6950214,195.5625,-10.6875,238.4375,26.743744694532996,1009.8478698070847,36.289821868762374
1697045097.7530172,196.3125,-8.375,230.3125,28.178508787760176,1009.8883386772806,36.294238140340894
1697045097.8108923,197.5,-8.375,230.5,27.84086201521489,1009.9490024351596,36.294238140340894
1697045097.8689773,199.875,-5.6875,222.875,27.58746709953547,1009.8984357415724,36.294238140340894
1697045097.9274757,201.6875,-3.3125,211.5625,27.50322592363403,1009.8680631680113,36.28540559252724
1697045097.9863033,202.0625,-5.125,219.0625,28.178508787760176,1009.8376898597096,36.28540559252724
1697045098.0443804,202.0,-5.375,216.6875,28.34699046485342,1009.9490024351596,36.28540559252724
1697045098.1019275,202.125,-7.3125,221.125,27.84086201521489,1009.9389050181439,36.289821868762374
1697045098.1597111,202.4375,-9.375,227.875,27.3347461368149,1009.9894721181087,36.28540559252724
1697045098.217931,204.1875,-10.0,225.6875,28.347688749742503,1009.9085327851276,36.289821868762374
1697045098.2763429,207.0625,-9.8125,224.3125,28.01003053060755,1010.0299418339766,36.294238140340894
1697045098.335453,210.0625,-6.75,213.4375,27.081359808925914,1009.8680631680113,36.289821868762374
1697045098.39409,211.875,-9.0,218.875,28.094269231693133,1009.9793743276323,36.289821868762374
1697045098.4519722,213.0,-9.875,222.125,27.58746709953547,1009.9490024351596,36.294238140340894
1697045098.5096972,215.625,-5.1875,211.0625,28.516166242061878,1009.9389050181439,36.289821868762374
1697045098.5706422,218.9375,-0.6875,203.75,28.178508787760176,1009.9793743276323,36.294238140340894
1697045098.6295807,221.0,0.4375,204.875,27.50322592363403,1009.9793743276323,36.294238140340894
1697045098.689341,218.3125,1.6875,200.3125,28.01003053060755,1009.8680631680113,36.294238140340894
1697045098.7473757,212.1875,-0.8125,202.125,28.178508787760176,1009.969276516417,36.2986544072628
1697045098.8054175,210.125,-2.5625,204.5625,27.75662207672384,1009.8680631680113,36.294238140340894
1697045098.8632612,214.4375,-2.125,207.6875,27.418985602728814,1009.8883386772806,36.294238140340894
1697045098.921364,221.625,-3.125,217.25,27.3347461368149,1009.8883386772806,36.3030706695281
1697045098.9798079,223.125,-2.9375,219.625,28.094269231693133,1009.8781598173701,36.294238140340894
1697045099.038585,329.375,-2.875,216.5,28.178508787760176,1009.8174972871725,36.2986544072628
1697045099.0966733,211.75,-4.1875,217.75,28.094269231693133,1009.9490024351596,36.294238140340894
1697045099.1543553,212.3125,-2.375,215.1875,27.418985602728814,1009.8680631680113,36.294238140340894
1697045099.2119913,216.1875,0.8125,210.0625,27.84086201521489,1009.8680631680113,36.294238140340894
1697045099.2700174,216.875,4.5,201.0,27.67238299322409,1009.8882564459902,36.294238140340894
1697045099.328597,213.25,6.625,192.4375,28.178508787760176,1009.9085327851276,36.294238140340894
1697045099.3876626,210.875,5.5625,191.875,27.418985602728814,1009.7669321654307,36.289821868762374
1697045099.4459343,212.3125,4.375,193.5,28.094269231693133,1009.8579664979156,36.28540559252724
1697045099.5039923,215.6875,3.0,196.625,27.84086201521489,1009.8478698070847,36.294238140340894
1697045099.566461,218.5,-0.6875,207.0,28.516166242061878,1009.9085327851276,36.294238140340894
1697045099.6260564,219.3125,-5.0625,220.0625,28.01003053060755,1009.8478698070847,36.289821868762374
1697045099.6849318,218.75,-7.375,227.125,28.178508787760176,1009.8680631680113,36.294238140340894
1697045099.743334,218.1875,-8.6875,231.25,27.418985602728814,1009.8680631680113,36.294238140340894
1697045099.8012743,218.25,-8.75,231.75,27.50322592363403,1010.0097454853612,36.289821868762374
1697045099.8585582,218.0625,-7.875,229.375,27.67238299322409,1009.9085327851276,36.3030706695281
1697045099.9164042,217.375,-6.375,225.1875,28.431927068413916,1009.9085327851276,36.3030706695281
1697045099.9744751,216.1875,-5.0,221.0,28.01003053060755,1009.9287268100228,36.3030706695281
1697045100.032866,214.0625,-3.5625,215.375,27.67238299322409,1009.9590998314362,36.2986544072628
1697045100.09106,211.1875,-2.8125,210.6875,28.094269231693133,1009.9287268100228,36.294238140340894
1697045100.1494672,208.625,-3.125,208.6875,27.67238299322409,1009.9389050181439,36.2986544072628
1697045100.2070765,207.8125,-3.5,209.75,27.3347461368149,1009.8781598173701,36.294238140340894
1697045100.2647328,208.6875,-12.5625,214.5625,28.685357651420933,1009.9085327851276,36.294238140340894
1697045100.3227952,209.75,-4.875,217.0625,27.418985602728814,1009.9590998314362,36.30748692713678
1697045100.3813715,208.75,-5.3125,219.625,28.178508787760176,1009.8680631680113,36.294238140340894
1697045100.4397984,205.8125,-7.3125,226.125,28.01003053060755,1009.9085327851276,36.2986544072628
1697045100.5000074,203.625,-8.5625,229.875,28.178508787760176,1009.8579664979156,36.294238140340894
1697045100.5609465,204.625,-7.375,227.25,28.431927068413916,1009.9389050181439,36.2986544072628
1697045100.619037,207.3125,-5.9375,223.9375,27.3347461368149,1009.8984357415724,36.294238140340894
1697045100.6772685,207.5625,-6.4375,224.75,28.01003053060755,1009.9186298079453,36.294238140340894
1697045100.735945,205.5,-8.8125,229.4375,28.178508787760176,1009.9490024351596,36.294238140340894
1697045100.798542,203.25,-10.6875,235.625,27.58746709953547,1009.9085327851276,36.28540559252724
1697045100.8609147,205.0625,-8.625,232.375,27.418985602728814,1009.9288075803908,36.289821868762374
1697045100.938543,207.0,-6.4375,227.0625,27.755952016322098,1009.9086126426782,36.280989311635494
1697045101.0372233,203.5625,-9.0,231.0,28.093586960616182,1009.9693525392825,36.280989311635494
1697045101.1344323,204.125,-7.875,228.1875,28.26207453253477,1009.8985151427217,36.27215673588216
1697045101.2316298,205.5,-6.75,228.5625,27.755952016322098,1009.8378530448322,36.276573026087135
1697045101.3270988,202.0625,-9.3125,233.375,28.093586960616182,1009.8782415922543,36.276573026087135
1697045101.4160957,202.125,-9.9375,231.3125,27.502571875549005,1009.8074828364427,36.26774044102058
1697045101.5145845,205.4375,2040.125,229.625,28.51547556188728,1009.9086126426782,36.276573026087135
1697045101.6126795,204.25,-8.625,233.0,27.080714167508482,1009.9288075803908,36.28540559252724
1697045101.6877856,204.25,-10.75,233.25,27.671709130428212,1009.9895490537925,36.276573026087135
1697045101.7817569,209.0625,-9.625,231.1875,28.34699046485342,1009.8985151427217,36.276573026087135
1697045101.879193,210.125,-10.6875,238.0,28.51547556188728,1009.888417622034,36.27215673588216
1697045101.9762516,207.9375,-13.0,241.1875,28.093586960616182,1009.9389829583549,36.276573026087135
1697045102.073551,212.375,-10.75,233.8125,28.093586960616182,1009.9794508069042,36.27215673588216
1697045102.1713605,216.25,-7.625,229.5625,28.177830319072445,1009.888417622034,36.27215673588216
1697045102.2686365,214.125,-7.375,227.75,27.164958673276114,1009.9794508069042,36.276573026087135
1697045102.3660483,216.75,-6.625,222.875,27.502571875549005,1009.9086126426782,36.276573026087135
1697045102.4637687,220.9375,-4.125,219.625,28.177830319072445,1009.8074828364427,36.276573026087135
1697045102.5625627,218.625,-6.5,225.875,27.080714167508482,1009.949080831777,36.276573026087135
1697045102.6599116,218.875,-9.125,228.8125,27.33408448388749,1009.9086126426782,36.276573026087135
1697045102.7409537,223.0,-6.25,222.625,28.009344457156143,1009.8580473600034,36.276573026087135
1697045102.837746,221.5625,-8.1875,230.875,27.840195757217124,1009.8175796101982,36.276573026087135
1697045102.935281,220.3125,-7.25,226.3125,27.924440353123128,1009.888417622034,36.276573026087135
1697045103.0337937,221.6875,-2.4375,213.6875,27.671709130428212,1009.9187101219017,36.280989311635494
1697045103.1312685,219.6875,-2.5625,214.25,28.177830319072445,1009.9086126426782,36.26774044102058
1697045103.2282956,220.9375,-2.125,210.25,27.502571875549005,1009.9187101219017,36.276573026087135
1697045103.3257813,221.125,-0.8125,208.0625,28.177830319072445,1009.8580473600034,36.26774044102058
1697045103.423678,219.6875,-3.625,214.8125,28.34699046485342,1009.8580473600034,36.27215673588216
1697045103.5225658,221.4375,-5.625,218.6875,28.51547556188728,1009.8985151427217,36.27215673588216
1697045103.618923,223.0,-3.625,213.5625,28.009344457156143,1009.949080831777,36.276573026087135
1697045103.7004492,224.0625,-6.0,219.4375,28.177830319072445,1009.8681444864947,36.276573026087135
1697045103.7981768,227.75,-11.875,19.5,27.41832775221522,1009.888417622034,36.276573026087135
1697045103.8955402,234.875,-15.4375,15.625,27.755952016322098,1009.8276763632249,36.27215673588216
1697045103.9927144,244.25,-18.125,13.0625,27.755952016322098,1009.8175796101982,36.280989311635494
1697045104.0898538,251.6875,-25.5625,14.6875,27.671709130428212,1009.847950212782,36.276573026087135
1697045104.1873004,258.25,-33.75,19.875,27.164958673276114,1009.8175796101982,36.26774044102058
1697045104.2844424,261.6875,-37.375,28.125,27.502571875549005,1010.060386602759,36.27215673588216
1697045104.3817134,258.5625,-35.3125,40.3125,26.99647051675183,1009.9693525392825,36.276573026087135
1697045104.4789567,250.6875,-29.3125,52.1875,27.671709130428212,1009.888417622034,36.276573026087135
1697045104.5742216,242.1875,2016.9375,60.5,27.41832775221522,1009.8276763632249,36.28540559252724
1697045104.6494827,234.6875,-18.3125,64.625,28.34699046485342,1009.847950212782,36.276573026087135
1697045104.7459087,228.4375,-13.8125,64.0,27.33408448388749,1009.9086126426782,36.276573026087135
1697045104.8430629,224.5,-11.75,271.5,28.43123258586978,1009.9187101219017,36.276573026087135
1697045104.9401977,223.375,-13.0,264.875,28.43123258586978,1009.8681444864947,36.276573026087135
1697045105.0373077,224.25,-15.9375,261.9375,27.671709130428212,1009.8681444864947,36.276573026087135
1697045105.1344006,227.625,-20.75,263.75,28.009344457156143,1009.8985151427217,36.276573026087135
1697045105.2315733,234.125,-25.625,11.875,27.164958673276114,1009.9187101219017,36.276573026087135
1697045105.32865,242.9375,-25.8125,0.625,28.093586960616182,1009.949080831777,36.276573026087135
1697045105.425721,251.1875,-33.3125,351.5625,29.02231452626492,1009.9895490537925,36.27215673588216
1697045105.5231898,264.0,-41.75,344.6875,28.177830319072445,1010.0805845696648,36.276573026087135
1697045105.6194556,280.0,-46.0625,358.125,28.34699046485342,1009.8681444864947,36.28540559252724
1697045105.7004328,297.375,-45.8125,23.4375,28.51547556188728,1009.9086126426782,36.276573026087135
1697045105.804426,315.9375,-44.8125,42.875,28.60040627068638,1009.8782415922543,36.28540559252724
1697045105.896531,325.625,-41.3125,55.625,27.33408448388749,1009.9490024351596,36.294238140340894
1697045105.9589095,329.8125,-37.5625,66.875,27.75662207672384,1009.9490024351596,36.289821868762374
1697045106.0170817,330.75,-34.25,76.75,27.3347461368149,1009.9186298079453,36.2986544072628
1697045106.0744965,331.0625,-30.5625,89.375,27.25050752588245,1009.9186298079453,36.3030706695281
1697045106.132245,332.5625,-29.25,95.8125,27.166269769931468,1009.8781598173701,36.3030706695281
1697045106.1904502,335.375,-29.5625,98.25,27.588144764695972,1009.9287268100228,36.3030706695281
1697045106.2497458,339.5625,-30.625,98.0625,27.3347461368149,1009.9691972069716,36.31190318008885
1697045106.3084776,342.25,-31.1875,99.375,27.925792684488677,1009.8882564459902,36.3030706695281
1697045106.3662043,344.125,-31.9375,102.5625,27.925792684488677,1009.8477861148729,36.3030706695281
1697045106.4241576,345.25,-33.125,105.375,28.010744024699328,1009.8983530538712,36.31190318008885
1697045106.4825244,348.1875,-35.3125,104.3125,27.925792684488677,1009.9084496410109,36.31190318008885
1697045106.5440753,352.6875,-37.0625,102.4375,28.685357651420933,1009.8781598173701,36.31190318008885
1697045106.6029286,356.125,-38.375,102.5625,27.841555693341434,1009.8781598173701,36.3030706695281
1697045106.661259,356.4375,-39.875,105.8125,27.841555693341434,1009.8882564459902,36.3030706695281
1697045106.7196949,356.3125,-41.4375,108.3125,27.503907391144395,1009.9287268100228,36.3030706695281
1697045106.7772512,358.625,-43.4375,109.875,27.841555693341434,1009.9691972069716,36.30748692713678
1697045106.8351033,1.6875,-45.0625,110.875,27.757319557160894,1009.9691972069716,36.30748692713678
1697045106.8932817,2.25,-46.0625,113.75,27.925792684488677,1009.8983530538712,36.31190318008885
1697045106.9519734,0.625,-46.5625,117.9375,27.925792684488677,1009.9489207519545,36.30748692713678
1697045107.0101655,358.9375,-46.75,121.625,27.503907391144395,1009.9489207519545,36.31190318008885
1697045107.0680044,357.625,-47.0,124.875,27.841555693341434,1009.9489207519545,36.31190318008885
1697045107.1254175,355.5,-47.0625,127.8125,28.09497892351375,1009.9084496410109,36.30748692713678
1697045107.1830144,352.5625,-46.5625,130.6875,28.854564693609426,1009.9287268100228,36.316319428384304
1697045107.2412386,351.0,-45.9375,132.625,27.841555693341434,1010.029863072596,36.31190318008885
1697045107.300018,350.75,-45.875,132.75,28.09497892351375,1009.9185462074075,36.31190318008885
1697045107.3586452,350.5625,-45.9375,131.9375,27.925792684488677,1009.9084496410109,36.31190318008885
1697045107.416466,349.4375,-46.0,130.0625,27.166269769931468,1009.8477861148729,36.31190318008885
1697045107.4738278,347.4375,-46.1875,127.3125,28.516884343791805,1009.9691972069716,36.31190318008885
1697045107.5319514,345.8125,-46.625,123.25,28.2634512860378,1009.9489207519545,36.31190318008885
1697045107.5929875,342.9375,-47.0,116.875,27.166269769931468,1009.8882564459902,36.32073567202315
1697045107.651791,339.8125,-47.125,109.9375,27.925792684488677,1009.9185462074075,36.316319428384304
1697045107.7101712,336.9375,-47.3125,103.0625,28.516884343791805,1009.8882564459902,36.31190318008885
1697045107.7682738,333.0,-47.625,93.125,27.673084275947062,1009.9893918958155,36.32073567202315
1697045107.825697,328.0625,-48.1875,81.5,26.997796822959135,1009.8376033373602,36.316319428384304
1697045107.883705,322.0,-49.0625,67.875,27.5888498496901,1009.7769410388914,36.316319428384304
1697045107.9421406,316.4375,-50.4375,54.4375,27.503907391144395,1009.9286427530594,36.31190318008885
1697045108.0010073,309.3125,-52.5,36.6875,28.17921467729488,1010.0095865016777,36.32073567202315
1697045108.0591636,301.75,-54.4375,18.6875,27.419670872569366,1009.9489207519545,36.32073567202315
1697045108.1173892,295.4375,-55.8125,2.25,27.673084275947062,1009.9691972069716,36.31190318008885
1697045108.1748865,291.75,-57.3125,348.1875,27.08203286895703,1009.9893918958155,36.31190318008885
1697045108.2326684,290.875,-58.625,339.4375,27.841555693341434,1009.8073158166685,36.3030706695281
1697045108.2906644,292.9375,-59.625,332.625,27.841555693341434,1009.9286427530594,36.31190318008885
1697045108.349165,298.6875,-59.6875,330.125,27.251200400319433,1009.8477861148729,36.30748692713678
1697045108.407795,306.8125,-58.1875,331.25,27.166269769931468,1009.9185462074075,36.31190318008885
1697045108.4664466,316.0625,-55.1875,335.5625,27.757319557160894,1009.9489207519545,36.31190318008885
1697045108.5244303,324.5625,-50.375,343.0,28.516884343791805,1009.867978562983,36.316319428384304
1697045108.588348,331.75,-43.9375,352.75,27.166269769931468,1009.8275075178697,36.31190318008885
1697045108.6524887,337.6875,-36.6875,3.875,28.010744024699328,1009.9084496410109,36.31190318008885
1697045108.7120228,342.5,-29.25,15.6875,27.757319557160894,1009.9994892091203,36.31190318008885
1697045108.7701318,346.625,-22.0625,27.625,27.841555693341434,1010.029863072596,36.31190318008885
1697045108.827953,350.5,-15.6875,38.6875,27.673084275947062,1009.9084496410109,36.316319428384304
1697045108.885837,354.5,-10.6875,47.6875,27.335435208961044,1009.9893918958155,36.32073567202315
1697045108.9443944,357.6875,-7.625,53.3125,27.673084275947062,1010.0095865016777,36.32073567202315
1697045109.0033977,1.1875,-5.4375,59.125,27.673084275947062,1009.9994892091203,36.316319428384304
1697045109.06189,4.3125,-5.1875,65.625,28.010744024699328,1009.9590176918049,36.316319428384304
1697045109.1241388,6.8125,-7.0,72.5,28.348414455995073,1009.8275075178697,36.32073567202315
1697045109.1821117,8.375,-10.8125,79.1875,28.010744024699328,1009.9084496410109,36.316319428384304
1697045109.2400684,8.9375,-15.9375,84.6875,27.335435208961044,1009.9286427530594,36.32073567202315
1697045109.2993455,8.3125,-22.0,88.8125,27.673084275947062,1009.9388237913599,36.31190318008885
